"callsite_rva","iat_mem_rva","dll","import_name"
"0x0018BC20","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018BF96","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018C227","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018C5D1","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018C853","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018CBFD","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018CEDA","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018D13C","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018D3F3","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018D68D","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018D927","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018DBD9","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018DEA6","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018E0F8","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018E35F","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018E602","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018E859","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018EB73","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018ED85","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018EF97","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018F219","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018F4E6","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018F72B","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018F97A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0018FDF4","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00190085","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00190316","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001A3184","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001A322A","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x001A5AD0","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x001C0842","0x004302D8","KERNEL32.dll","CreateProcessA"
"0x001C0850","0x00430198","KERNEL32.dll","GetLastError"
"0x001C0F62","0x00430218","KERNEL32.dll","WaitForSingleObject"
"0x001C0F72","0x004302D0","KERNEL32.dll","GetExitCodeProcess"
"0x001C0F7D","0x004301F8","KERNEL32.dll","CloseHandle"
"0x001C0F88","0x004301F8","KERNEL32.dll","CloseHandle"
"0x001C1C37","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C1CA0","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C1D58","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C1E0E","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C1EAC","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C1F3E","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C40F0","0x00430278","KERNEL32.dll","CreateFileA"
"0x001C4290","0x00430278","KERNEL32.dll","CreateFileA"
"0x001C42B7","0x00430198","KERNEL32.dll","GetLastError"
"0x001C44A1","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C59A1","0x004301F8","KERNEL32.dll","CloseHandle"
"0x001C6C1C","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001C6C65","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x001D11DE","0x004302E0","KERNEL32.dll","ExpandEnvironmentStringsA"
"0x001D1279","0x004302F0","KERNEL32.dll","LoadLibraryExA"
"0x001D1297","0x004302E8","KERNEL32.dll","GetSystemDirectoryA"
"0x001D13F9","0x004302F0","KERNEL32.dll","LoadLibraryExA"
"0x001D1528","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D16A5","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D1874","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D19F3","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D1C60","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D1E2E","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D209A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D221A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D239A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D24E8","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D2711","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D2901","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D2AA8","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D2C81","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D2E5E","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D310A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D3301","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001D34ED","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x001DE511","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x001EB1DF","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x001FE21A","0x004302C0","KERNEL32.dll","LoadLibraryA"
"0x001FE396","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0021E1DC","0x004302F8","KERNEL32.dll","CreateSemaphoreA"
"0x0021E1FB","0x00430268","KERNEL32.dll","ReleaseSemaphore"
"0x0021E280","0x004302F8","KERNEL32.dll","CreateSemaphoreA"
"0x0021E29F","0x00430268","KERNEL32.dll","ReleaseSemaphore"
"0x0021E2B1","0x00430268","KERNEL32.dll","ReleaseSemaphore"
"0x0021E76C","0x004302F8","KERNEL32.dll","CreateSemaphoreA"
"0x00221038","0x00430300","KERNEL32.dll","GetSystemTime"
"0x00221043","0x00430290","KERNEL32.dll","GetLocalTime"
"0x00221053","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x00221063","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x002214ED","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x00221533","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x00221632","0x00430310","KERNEL32.dll","SetConsoleCtrlHandler"
"0x00221911","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x0022194E","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x00222275","0x00430318","KERNEL32.dll","GetStdHandle"
"0x00222287","0x00430318","KERNEL32.dll","GetStdHandle"
"0x00222298","0x00430330","KERNEL32.dll","GetConsoleMode"
"0x002222B6","0x00430338","KERNEL32.dll","SetConsoleMode"
"0x002222E9","0x00430318","KERNEL32.dll","GetStdHandle"
"0x0022233F","0x00430320","KERNEL32.dll","WriteFile"
"0x00222368","0x00430290","KERNEL32.dll","GetLocalTime"
"0x002226AE","0x004302B8","KERNEL32.dll","SetErrorMode"
"0x002229A0","0x004302D8","KERNEL32.dll","CreateProcessA"
"0x002229AF","0x004301F8","KERNEL32.dll","CloseHandle"
"0x002229BA","0x004301F8","KERNEL32.dll","CloseHandle"
"0x002229C5","0x00430198","KERNEL32.dll","GetLastError"
"0x00222E4F","0x004302D8","KERNEL32.dll","CreateProcessA"
"0x00222E5E","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00222E69","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00222E74","0x00430198","KERNEL32.dll","GetLastError"
"0x002231E7","0x00430298","KERNEL32.dll","GetTickCount64"
"0x00223231","0x00430298","KERNEL32.dll","GetTickCount64"
"0x002232B3","0x00430298","KERNEL32.dll","GetTickCount64"
"0x002232C6","0x00430298","KERNEL32.dll","GetTickCount64"
"0x00223388","0x00430298","KERNEL32.dll","GetTickCount64"
"0x00223489","0x00430298","KERNEL32.dll","GetTickCount64"
"0x002234C2","0x00430298","KERNEL32.dll","GetTickCount64"
"0x00223DE4","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x0022433B","0x00430298","KERNEL32.dll","GetTickCount64"
"0x0022436A","0x00430350","KERNEL32.dll","GetCurrentProcessId"
"0x00224510","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00224593","0x00430360","KERNEL32.dll","OpenProcess"
"0x002245B8","0x00430380","KERNEL32.dll","QueryFullProcessImageNameA"
"0x002245EF","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0022487C","0x00430340","KERNEL32.dll","CreateFileW"
"0x002248CA","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0022491A","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00224B1E","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00225865","0x004303A8","KERNEL32.dll","SetThreadExecutionState"
"0x00225E49","0x004303B0","KERNEL32.dll","CreateWaitableTimerA"
"0x00225E5F","0x00430198","KERNEL32.dll","GetLastError"
"0x00225FE9","0x00430290","KERNEL32.dll","GetLocalTime"
"0x00226009","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x0022606E","0x004305D0","KERNEL32.dll","FileTimeToSystemTime"
"0x002260A7","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x002260B7","0x004303A0","KERNEL32.dll","LocalFileTimeToFileTime"
"0x002260E6","0x00430220","KERNEL32.dll","SetWaitableTimer"
"0x002260F4","0x00430198","KERNEL32.dll","GetLastError"
"0x0022705B","0x004303C0","KERNEL32.dll","GlobalMemoryStatusEx"
"0x00227F84","0x004301C8","KERNEL32.dll","GetCurrentThread"
"0x00227FA4","0x004301C8","KERNEL32.dll","GetCurrentThread"
"0x0022A42A","0x00430058","ADVAPI32.dll","RegCloseKey"
"0x0022A4A9","0x00430080","ADVAPI32.dll","RegGetValueW"
"0x0022A8C3","0x00430080","ADVAPI32.dll","RegGetValueW"
"0x0022AC96","0x00430080","ADVAPI32.dll","RegGetValueW"
"0x0022AFB3","0x00430068","ADVAPI32.dll","RegOpenKeyExW"
"0x0022B14D","0x00430058","ADVAPI32.dll","RegCloseKey"
"0x0022B1D7","0x00430078","ADVAPI32.dll","RegSetValueExW"
"0x0022B513","0x00430070","ADVAPI32.dll","RegQueryValueExW"
"0x00230899","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x0023090D","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00230989","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x002309FE","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00232B2E","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00232B62","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00232BCE","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00232C03","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00232C4A","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00232C67","0x00430888","WS2_32.dll","ORDINAL_21"
"0x00232C77","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00237DFE","0x00430808","WS2_32.dll","freeaddrinfo"
"0x00238066","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x002386ED","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x00238D54","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00238DCE","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x00238EBF","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x0023BD1A","0x00430218","KERNEL32.dll","WaitForSingleObject"
"0x0023BD3F","0x004301A0","KERNEL32.dll","PostQueuedCompletionStatus"
"0x0023D546","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0023D555","0x004308C0","WS2_32.dll","ORDINAL_2"
"0x0023D565","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0023E2DE","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0023EF3E","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0023EF5D","0x00430888","WS2_32.dll","ORDINAL_21"
"0x0023EF6D","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0023FF66","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0023FF75","0x00430838","WS2_32.dll","ORDINAL_4"
"0x0023FF85","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024030F","0x00430890","WS2_32.dll","ORDINAL_14"
"0x00240317","0x004308A8","WS2_32.dll","ORDINAL_8"
"0x00246EF0","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00246F07","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00246F4D","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00246F7D","0x004303B0","KERNEL32.dll","CreateWaitableTimerA"
"0x00246F8C","0x00430198","KERNEL32.dll","GetLastError"
"0x00246FF0","0x00430220","KERNEL32.dll","SetWaitableTimer"
"0x00247031","0x004301F8","KERNEL32.dll","CloseHandle"
"0x002473E8","0x00430880","WS2_32.dll","ORDINAL_112"
"0x002473FF","0x00430810","WS2_32.dll","getaddrinfo"
"0x002488D2","0x00430350","KERNEL32.dll","GetCurrentProcessId"
"0x00248902","0x004303E8","KERNEL32.dll","CreateMutexW"
"0x00248910","0x00430198","KERNEL32.dll","GetLastError"
"0x0024891B","0x00430198","KERNEL32.dll","GetLastError"
"0x00248930","0x00430218","KERNEL32.dll","WaitForSingleObject"
"0x00248944","0x004301B8","KERNEL32.dll","InitializeCriticalSectionAndSpinCount"
"0x0024894E","0x00430198","KERNEL32.dll","GetLastError"
"0x00248959","0x004303D8","KERNEL32.dll","ReleaseMutex"
"0x00248962","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00248972","0x004303D8","KERNEL32.dll","ReleaseMutex"
"0x0024897B","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0024898A","0x004303D8","KERNEL32.dll","ReleaseMutex"
"0x00248995","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00248A19","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00249914","0x004308E0","WS2_32.dll","WSAIoctl"
"0x0024A731","0x00430298","KERNEL32.dll","GetTickCount64"
"0x0024A781","0x00430298","KERNEL32.dll","GetTickCount64"
"0x0024EE3F","0x00430820","WS2_32.dll","ORDINAL_18"
"0x0024EE6F","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024EE9A","0x00430828","WS2_32.dll","ORDINAL_7"
"0x0024EEAA","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024EF83","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024EFA7","0x00430860","WS2_32.dll","WSASocketW"
"0x0024EFB8","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F033","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F053","0x00430888","WS2_32.dll","ORDINAL_21"
"0x0024F060","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F08B","0x004308A8","WS2_32.dll","ORDINAL_8"
"0x0024F0BC","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F0CC","0x004308C0","WS2_32.dll","ORDINAL_2"
"0x0024F0DD","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F14C","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F161","0x00430830","WS2_32.dll","ORDINAL_6"
"0x0024F176","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F1C6","0x004308A8","WS2_32.dll","ORDINAL_8"
"0x0024F1D6","0x004308A8","WS2_32.dll","ORDINAL_8"
"0x0024F202","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F210","0x00430898","WS2_32.dll","ORDINAL_13"
"0x0024F221","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F271","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F292","0x00430860","WS2_32.dll","WSASocketW"
"0x0024F2A3","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F323","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F333","0x00430838","WS2_32.dll","ORDINAL_4"
"0x0024F344","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F3A9","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F3BA","0x00430840","WS2_32.dll","ORDINAL_1"
"0x0024F3CB","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F456","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F468","0x004308B0","WS2_32.dll","ORDINAL_10"
"0x0024F479","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F4E5","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F503","0x00430888","WS2_32.dll","ORDINAL_21"
"0x0024F510","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F54B","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F55D","0x004308B0","WS2_32.dll","ORDINAL_10"
"0x0024F56E","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0024F5D9","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0024F5F7","0x00430888","WS2_32.dll","ORDINAL_21"
"0x0024F604","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00253AA9","0x004301A0","KERNEL32.dll","PostQueuedCompletionStatus"
"0x00253ABC","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00253AF1","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00262BF1","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00264B15","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x00264B71","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00264DF8","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00264E2D","0x00430870","WS2_32.dll","WSARecv"
"0x00264E3A","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00264E75","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00264EAA","0x00430870","WS2_32.dll","WSARecv"
"0x00264EB7","0x00430878","WS2_32.dll","ORDINAL_111"
"0x002655C6","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00265799","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x002657FC","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x0026588F","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x002658DF","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x00265907","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00265940","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x002659B7","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x00265A01","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00265A44","0x00430348","KERNEL32.dll","Sleep"
"0x00265AA1","0x00430820","WS2_32.dll","ORDINAL_18"
"0x00265AB1","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0026956D","0x004301F8","KERNEL32.dll","CloseHandle"
"0x002695DA","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x002695F2","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x0026962D","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0026B667","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0026B74D","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0026B766","0x004308B0","WS2_32.dll","ORDINAL_10"
"0x0026B776","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0026B86B","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x0026B907","0x004303F0","KERNEL32.dll","CreateEventW"
"0x0026B919","0x00430198","KERNEL32.dll","GetLastError"
"0x0026B94F","0x004303F0","KERNEL32.dll","CreateEventW"
"0x0026B964","0x00430198","KERNEL32.dll","GetLastError"
"0x0026B9BF","0x00430198","KERNEL32.dll","GetLastError"
"0x0026B9DD","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0026B9EC","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0026BA0F","0x00430218","KERNEL32.dll","WaitForSingleObject"
"0x0026BA18","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0026BA9D","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x0026BAE6","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00272D01","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027360F","0x00430220","KERNEL32.dll","SetWaitableTimer"
"0x00274340","0x004303D0","KERNEL32.dll","SetEvent"
"0x00274363","0x004303D0","KERNEL32.dll","SetEvent"
"0x00274371","0x004303E0","KERNEL32.dll","SleepEx"
"0x00277D76","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x002796D3","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x0027BAAA","0x00430100","CRYPT32.dll","CertOpenSystemStoreA"
"0x0027BAD3","0x004300E8","CRYPT32.dll","CertEnumCertificatesInStore"
"0x0027BB20","0x004300E8","CRYPT32.dll","CertEnumCertificatesInStore"
"0x0027BB36","0x004300F0","CRYPT32.dll","CertFreeCertificateContext"
"0x0027BB41","0x004300F8","CRYPT32.dll","CertCloseStore"
"0x0027CB06","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027CB27","0x00430820","WS2_32.dll","ORDINAL_18"
"0x0027CB37","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027CC1E","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027CC44","0x00430820","WS2_32.dll","ORDINAL_18"
"0x0027CC54","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027CD7E","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027CDA3","0x00430820","WS2_32.dll","ORDINAL_18"
"0x0027CDB3","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027CE80","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027CEC0","0x00430870","WS2_32.dll","WSARecv"
"0x0027CED0","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027D08A","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027D09E","0x00430810","WS2_32.dll","getaddrinfo"
"0x0027D387","0x00430808","WS2_32.dll","freeaddrinfo"
"0x0027D410","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027D440","0x00430868","WS2_32.dll","WSASend"
"0x0027D450","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0027D700","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0027D72B","0x00430828","WS2_32.dll","ORDINAL_7"
"0x0027D73B","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00283D8D","0x004303F8","KERNEL32.dll","IsBadReadPtr"
"0x00284FCE","0x00430400","KERNEL32.dll","IsBadWritePtr"
"0x00285DE9","0x00430050","ADVAPI32.dll","RegOpenKeyExA"
"0x00285E63","0x00430088","ADVAPI32.dll","RegEnumValueA"
"0x00285F5B","0x00430058","ADVAPI32.dll","RegCloseKey"
"0x00286AE4","0x004300B8","CFGMGR32.dll","CM_Get_DevNode_Status"
"0x00286C6D","0x00430098","CFGMGR32.dll","CM_Open_DevNode_Key"
"0x00286CA2","0x00430048","ADVAPI32.dll","RegQueryValueExA"
"0x00286CEB","0x00430048","ADVAPI32.dll","RegQueryValueExA"
"0x00286D70","0x00430058","ADVAPI32.dll","RegCloseKey"
"0x00286E58","0x004308F0","ole32.dll","StringFromGUID2"
"0x00286E80","0x004300C8","CFGMGR32.dll","CM_Get_Device_ID_List_SizeW"
"0x00286EB5","0x004300D0","CFGMGR32.dll","CM_Get_Device_ID_ListW"
"0x00286EFB","0x004300A0","CFGMGR32.dll","CM_Locate_DevNodeW"
"0x00286F1B","0x004300B8","CFGMGR32.dll","CM_Get_DevNode_Status"
"0x00286F65","0x004300A8","CFGMGR32.dll","CM_Get_Child"
"0x00286F9D","0x004300D8","CFGMGR32.dll","CM_Get_Device_IDW"
"0x00286FCB","0x004300C0","CFGMGR32.dll","CM_Get_DevNode_PropertyW"
"0x00287018","0x004300B0","CFGMGR32.dll","CM_Get_Sibling"
"0x0028B976","0x00430418","KERNEL32.dll","GetCurrentDirectoryW"
"0x0028B9B2","0x00430418","KERNEL32.dll","GetCurrentDirectoryW"
"0x0028B9BC","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BA5A","0x00430410","KERNEL32.dll","SetCurrentDirectoryW"
"0x0028BA64","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BAA8","0x00430428","KERNEL32.dll","FindClose"
"0x0028BBEB","0x00430430","KERNEL32.dll","FindFirstFileW"
"0x0028BBFF","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BC0A","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BC15","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BDCA","0x00430438","KERNEL32.dll","FindNextFileW"
"0x0028BDD4","0x00430198","KERNEL32.dll","GetLastError"
"0x0028BDE7","0x00430428","KERNEL32.dll","FindClose"
"0x0028C455","0x00430198","KERNEL32.dll","GetLastError"
"0x0028C49E","0x00430198","KERNEL32.dll","GetLastError"
"0x0028C643","0x00430488","KERNEL32.dll","LCMapStringW"
"0x0028C681","0x00430488","KERNEL32.dll","LCMapStringW"
"0x0028CA10","0x00430448","KERNEL32.dll","GetFileAttributesExW"
"0x0028CA1A","0x00430198","KERNEL32.dll","GetLastError"
"0x0028CACC","0x00430340","KERNEL32.dll","CreateFileW"
"0x0028CB1F","0x004302C8","KERNEL32.dll","DeviceIoControl"
"0x0028CB58","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0028CC24","0x00430340","KERNEL32.dll","CreateFileW"
"0x0028CC68","0x00430198","KERNEL32.dll","GetLastError"
"0x0028CC97","0x00430450","KERNEL32.dll","GetFileTime"
"0x0028CCA1","0x00430198","KERNEL32.dll","GetLastError"
"0x0028CD06","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0028CE77","0x00430198","KERNEL32.dll","GetLastError"
"0x0028CFAF","0x00430440","KERNEL32.dll","GetFileAttributesW"
"0x0028D129","0x00430420","KERNEL32.dll","DeleteFileW"
"0x0028D133","0x00430198","KERNEL32.dll","GetLastError"
"0x0028D15F","0x00430198","KERNEL32.dll","GetLastError"
"0x0028D198","0x00430460","KERNEL32.dll","RemoveDirectoryW"
"0x0028D1A2","0x00430198","KERNEL32.dll","GetLastError"
"0x0028D1CE","0x00430198","KERNEL32.dll","GetLastError"
"0x0028D242","0x00430480","KERNEL32.dll","MoveFileExW"
"0x0028D24C","0x00430198","KERNEL32.dll","GetLastError"
"0x0028D397","0x00430440","KERNEL32.dll","GetFileAttributesW"
"0x0028D43A","0x00430340","KERNEL32.dll","CreateFileW"
"0x0028D4B2","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0028D4BE","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0028DB3A","0x00430490","KERNEL32.dll","AreFileApisANSI"
"0x0028DB6E","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x0028DBC5","0x00430490","KERNEL32.dll","AreFileApisANSI"
"0x0028DC08","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x0029254D","0x00430558","KERNEL32.dll","FormatMessageA"
"0x0029259C","0x00430540","KERNEL32.dll","LocalFree"
"0x002926E9","0x00430540","KERNEL32.dll","LocalFree"
"0x002956AC","0x00430200","KERNEL32.dll","SetLastError"
"0x0029A742","0x00430200","KERNEL32.dll","SetLastError"
"0x002A01FF","0x00430200","KERNEL32.dll","SetLastError"
"0x002A0B79","0x00430200","KERNEL32.dll","SetLastError"
"0x002A8CCA","0x00430200","KERNEL32.dll","SetLastError"
"0x002A90F2","0x00430200","KERNEL32.dll","SetLastError"
"0x002B140B","0x00430200","KERNEL32.dll","SetLastError"
"0x002B1733","0x00430200","KERNEL32.dll","SetLastError"
"0x002B41FC","0x00430200","KERNEL32.dll","SetLastError"
"0x002B6F52","0x00430200","KERNEL32.dll","SetLastError"
"0x002B7B53","0x00430200","KERNEL32.dll","SetLastError"
"0x002B7C63","0x00430200","KERNEL32.dll","SetLastError"
"0x002B7D23","0x00430200","KERNEL32.dll","SetLastError"
"0x002C09CD","0x00430300","KERNEL32.dll","GetSystemTime"
